 397.08 	 284.29 
 397.52 	 294.12 
 397.97 	 267.68 
 398.41 	 273.89 
 398.86 	 317.28 
 399.30 	 312.65 
 399.75 	 296.72 
 400.19 	 322.25 
 400.64 	 276.94 
 401.08 	 333.32 
 401.53 	 289.26 
 401.97 	 233.44 
 402.42 	 238.64 
 402.86 	 275.81 
 403.30 	 256.04 
 403.75 	 245.76 
 404.19 	 286.77 
 404.64 	 289.71 
 405.08 	 270.73 
 405.52 	 223.95 
 405.97 	 267.90 
 406.41 	 312.87 
 406.86 	 321.80 
 407.30 	 298.98 
 407.74 	 203.84 
 408.19 	 235.93 
 408.63 	 309.48 
 409.07 	 262.82 
 409.52 	 251.52 
 409.96 	 257.62 
 410.40 	 216.94 
 410.85 	 267.11 
 411.29 	 251.97 
 411.73 	 344.51 
 412.18 	 258.30 
 412.62 	 337.73 
 413.06 	 258.07 
 413.51 	 283.27 
 413.95 	 268.58 
 414.39 	 246.55 
 414.84 	 320.10 
 415.28 	 208.36 
 415.72 	 258.19 
 416.16 	 244.40 
 416.61 	 217.85 
 417.05 	 237.17 
 417.49 	 305.87 
 417.93 	 397.73 
 418.38 	 285.76 
 418.82 	 248.36 
 419.26 	 209.26 
 419.70 	 267.90 
 420.14 	 242.71 
 420.59 	 272.99 
 421.03 	 287.45 
 421.47 	 227.90 
 421.91 	 256.94 
 422.35 	 264.06 
 422.80 	 227.00 
 423.24 	 282.14 
 423.68 	 233.89 
 424.12 	 295.59 
 424.56 	 231.63 
 425.01 	 309.94 
 425.45 	 213.67 
 425.89 	 268.24 
 426.33 	 314.12 
 426.77 	 279.99 
 427.21 	 307.11 
 427.65 	 331.06 
 428.09 	 185.76 
 428.54 	 276.26 
 428.98 	 308.24 
 429.42 	 209.03 
 429.86 	 282.48 
 430.30 	 293.10 
 430.74 	 240.78 
 431.18 	 322.59 
 431.62 	 276.15 
 432.06 	 337.51 
 432.50 	 261.91 
 432.94 	 295.25 
 433.38 	 293.44 
 433.83 	 269.26 
 434.27 	 281.91 
 434.71 	 321.91 
 435.15 	 346.09 
 435.59 	 368.80 
 436.03 	 291.86 
 436.47 	 299.54 
 436.91 	 282.03 
